"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.871552270E-1,9.624999948E-4,1.649999991E-3,-2.612499986E-3
7.896556130E-1,-1.099999994E-3,-5.499999970E-4,1.649999991E-3
7.921561500E-1,-1.099999994E-3,5.499999970E-4,6.874999963E-3
7.946565360E-1,9.624999948E-4,-5.499999970E-4,1.017499994E-2
7.971570730E-1,9.624999948E-4,-5.499999970E-4,1.443750039E-2
7.996574540E-1,-1.374999993E-4,5.499999970E-4,1.869999990E-2
8.021579910E-1,9.624999948E-4,-5.499999970E-4,2.076249942E-2
8.046583770E-1,9.624999948E-4,-1.649999991E-3,2.282499894E-2
8.071589140E-1,2.062499989E-3,5.499999970E-4,2.708750032E-2
8.096593010E-1,9.624999948E-4,5.499999970E-4,2.928750031E-2
8.121596210E-1,-1.374999993E-4,-5.499999970E-4,3.244999796E-2
8.146602350E-1,2.062499989E-3,5.499999970E-4,3.561250120E-2
8.171605440E-1,-1.374999993E-4,-5.499999970E-4,3.561250120E-2
8.196611580E-1,-1.374999993E-4,1.649999991E-3,3.891250119E-2
8.221614480E-1,9.624999948E-4,5.499999970E-4,3.987500072E-2
8.246619850E-1,9.624999948E-4,5.499999970E-4,4.207500070E-2
8.271623720E-1,2.062499989E-3,-5.499999970E-4,4.413750023E-2
8.296629080E-1,-1.374999993E-4,5.499999970E-4,4.413750023E-2
8.321632950E-1,2.062499989E-3,-5.499999970E-4,4.743750021E-2
8.346638260E-1,2.062499989E-3,5.499999970E-4,4.743750021E-2
8.371642130E-1,2.062499989E-3,2.612499986E-3,4.743750021E-2
8.396647490E-1,9.624999948E-4,5.499999970E-4,4.743750021E-2
8.421650590E-1,9.624999948E-4,-1.649999991E-3,4.839999974E-2
8.446656820E-1,-1.374999993E-4,5.499999970E-4,4.523750022E-2
8.471659920E-1,-1.374999993E-4,1.649999991E-3,4.523750022E-2
8.496666050E-1,2.062499989E-3,-5.499999970E-4,4.523750022E-2
8.521669150E-1,2.062499989E-3,-5.499999970E-4,4.207500070E-2
8.546672900E-1,9.624999948E-4,1.649999991E-3,4.097500071E-2
8.571678260E-1,-1.374999993E-4,-5.499999970E-4,3.987500072E-2
8.596682130E-1,-1.374999993E-4,-5.499999970E-4,3.781250119E-2
8.621687490E-1,9.624999948E-4,5.499999970E-4,3.781250119E-2
8.646691120E-1,2.062499989E-3,5.499999970E-4,3.464999795E-2
8.671696480E-1,2.062499989E-3,-2.612499986E-3,3.464999795E-2
8.696700350E-1,2.062499989E-3,-5.499999970E-4,3.135000169E-2
8.721705710E-1,-1.374999993E-4,-5.499999970E-4,3.135000169E-2
8.746709050E-1,9.624999948E-4,2.612499986E-3,2.818750031E-2
8.771712880E-1,-1.374999993E-4,-5.499999970E-4,2.502499893E-2
8.796718260E-1,-1.374999993E-4,-2.612499986E-3,2.282499894E-2
8.821722130E-1,-1.374999993E-4,1.649999991E-3,2.076249942E-2
8.846727590E-1,9.624999948E-4,2.612499986E-3,1.966249943E-2
8.871731460E-1,9.624999948E-4,5.499999970E-4,1.759999990E-2
8.896736820E-1,-1.374999993E-4,-1.649999991E-3,1.649999991E-2
8.921740690E-1,9.624999948E-4,5.499999970E-4,1.113750041E-2
8.946743770E-1,-1.374999993E-4,-5.499999970E-4,1.333750039E-2
8.971748790E-1,-1.374999993E-4,5.499999970E-4,1.223750040E-2
8.996752660E-1,-1.374999993E-4,-5.499999970E-4,9.074999951E-3
9.021758020E-1,2.062499989E-3,1.649999991E-3,9.074999951E-3
9.046761890E-1,9.624999948E-4,5.499999970E-4,7.974999957E-3
9.071767060E-1,-1.374999993E-4,5.499999970E-4,5.912499968E-3
9.096770930E-1,9.624999948E-4,1.649999991E-3,4.812499974E-3
9.121776290E-1,2.062499989E-3,5.499999970E-4,3.712499980E-3
9.146780160E-1,-1.374999993E-4,-1.649999991E-3,2.612499986E-3
9.171785530E-1,9.624999948E-4,-1.649999991E-3,1.649999991E-3
9.196789530E-1,-1.374999993E-4,5.499999970E-4,5.499999970E-4
9.221794900E-1,-1.374999993E-4,5.499999970E-4,1.649999991E-3
9.246798760E-1,9.624999948E-4,-1.649999991E-3,-1.649999991E-3
9.271804130E-1,-1.374999993E-4,1.649999991E-3,-4.812499974E-3
9.296807130E-1,9.624999948E-4,5.499999970E-4,-4.812499974E-3
9.321810960E-1,-1.374999993E-4,-1.649999991E-3,-6.874999963E-3
9.346816350E-1,9.624999948E-4,-5.499999970E-4,-6.874999963E-3
9.371820210E-1,-1.374999993E-4,1.649999991E-3,-9.074999951E-3
9.396825720E-1,9.624999948E-4,-5.499999970E-4,-1.113750041E-2
9.421829580E-1,2.062499989E-3,-5.499999970E-4,-1.333750039E-2
9.446834950E-1,9.624999948E-4,-5.499999970E-4,-1.539999992E-2
9.471838810E-1,-2.199999988E-3,5.499999970E-4,-1.759999990E-2
9.496844180E-1,-1.374999993E-4,-5.499999970E-4,-1.759999990E-2
9.521847410E-1,9.624999948E-4,-5.499999970E-4,-1.966249943E-2
9.546853550E-1,-1.099999994E-3,-5.499999970E-4,-1.759999990E-2
9.571856650E-1,-1.374999993E-4,-5.499999970E-4,-2.076249942E-2
9.596860490E-1,-1.374999993E-4,-1.649999991E-3,-2.186249942E-2
9.621865860E-1,9.624999948E-4,-1.649999991E-3,-2.076249942E-2
9.646869720E-1,9.624999948E-4,5.499999970E-4,-2.076249942E-2
9.671875090E-1,-1.099999994E-3,-5.499999970E-4,-2.076249942E-2
9.696878950E-1,-1.099999994E-3,-1.649999991E-3,-2.186249942E-2
9.721884370E-1,-1.374999993E-4,-1.649999991E-3,-2.076249942E-2
9.746888230E-1,-1.099999994E-3,3.712499980E-3,-1.966249943E-2
9.771893600E-1,9.624999948E-4,-1.649999991E-3,-2.186249942E-2
9.796897470E-1,-1.374999993E-4,-5.499999970E-4,-2.282499894E-2
9.821902690E-1,9.624999948E-4,-5.499999970E-4,-2.186249942E-2
9.846905790E-1,9.624999948E-4,-5.499999970E-4,-2.282499894E-2
9.871909610E-1,-1.374999993E-4,-1.649999991E-3,-2.076249942E-2
9.896915000E-1,-1.374999993E-4,5.499999970E-4,-2.076249942E-2
9.921919150E-1,-1.374999993E-4,5.499999970E-4,-2.076249942E-2
9.946924520E-1,-1.099999994E-3,-5.499999970E-4,-1.966249943E-2
9.971928380E-1,-1.374999993E-4,-1.649999991E-3,-2.076249942E-2
9.996933750E-1,-1.099999994E-3,1.649999991E-3,-1.966249943E-2
1.002193762E0,-2.199999988E-3,5.499999970E-4,-1.856249943E-2
1.004694308E0,-1.374999993E-4,-1.649999991E-3,-1.649999991E-2
1.007194695E0,-1.374999993E-4,5.499999970E-4,-1.429999992E-2
1.009695231E0,-1.374999993E-4,-5.499999970E-4,-1.113750041E-2
1.012195618E0,-1.099999994E-3,5.499999970E-4,-1.003750041E-2
1.014696130E0,-1.374999993E-4,-5.499999970E-4,-7.974999957E-3
1.017196517E0,-1.374999993E-4,5.499999970E-4,-5.774999969E-3
1.019696825E0,-1.374999993E-4,5.499999970E-4,-2.612499986E-3
1.022197361E0,-1.374999993E-4,-5.499999970E-4,5.499999970E-4
1.024697743E0,2.062499989E-3,5.499999970E-4,3.712499980E-3
1.027198279E0,-1.374999993E-4,-5.499999970E-4,3.712499980E-3
1.029698666E0,2.062499989E-3,1.649999991E-3,5.912499968E-3
1.032199202E0,9.624999948E-4,-2.612499986E-3,1.017499994E-2
1.034699613E0,9.624999948E-4,1.649999991E-3,9.074999951E-3
1.037200149E0,-1.374999993E-4,5.499999970E-4,1.113750041E-2
