"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.055984780E-1,3.195793368E-3,1.065264456E-3,9.587380104E-3
6.075991030E-1,2.130528912E-3,3.728425596E-3,8.522115648E-3
6.095999230E-1,3.195793368E-3,1.065264456E-3,8.522115648E-3
6.116000800E-1,0.000000000E0,1.597896684E-3,1.065264456E-2
6.136010170E-1,4.261057824E-3,2.130528912E-3,8.522115648E-3
6.156017200E-1,3.728425596E-3,1.597896684E-3,9.587380104E-3
6.176017200E-1,1.065264456E-3,5.326322280E-4,9.587380104E-3
6.196022670E-1,2.663161140E-3,2.130528912E-3,8.522115648E-3
6.216033220E-1,3.195793368E-3,-1.597896684E-3,7.989482954E-3
6.236034780E-1,2.663161140E-3,-1.597896684E-3,8.522115648E-3
6.256034780E-1,2.130528912E-3,-2.663161140E-3,8.522115648E-3
6.276035170E-1,2.130528912E-3,-3.728425596E-3,1.012001187E-2
6.296042200E-1,2.663161140E-3,-3.195793368E-3,1.012001187E-2
6.316051580E-1,2.663161140E-3,-1.597896684E-3,1.012001187E-2
6.336060170E-1,3.195793368E-3,-3.728425596E-3,9.054748341E-3
6.356059780E-1,1.597896684E-3,-4.261057824E-3,1.012001187E-2
6.376055870E-1,1.597896684E-3,-2.130528912E-3,1.225054078E-2
6.396050020E-1,2.130528912E-3,-3.195793368E-3,9.587380104E-3
6.416049620E-1,2.130528912E-3,-3.195793368E-3,1.171790902E-2
6.436052360E-1,3.728425596E-3,-2.130528912E-3,1.118527725E-2
6.456057440E-1,1.065264456E-3,-1.597896684E-3,1.225054078E-2
6.476062520E-1,3.195793368E-3,-1.065264456E-3,1.118527725E-2
6.496072670E-1,2.130528912E-3,1.065264456E-3,1.225054078E-2
6.516090250E-1,1.597896684E-3,5.326322280E-4,1.331580617E-2
6.536101190E-1,3.195793368E-3,1.065264456E-3,1.225054078E-2
6.556114080E-1,1.597896684E-3,0.000000000E0,1.278317347E-2
6.576121890E-1,3.728425596E-3,1.065264456E-3,1.384843793E-2
6.596130090E-1,3.728425596E-3,-5.326322280E-4,1.384843793E-2
6.616141030E-1,1.597896684E-3,1.597896684E-3,1.597896591E-2
6.636155480E-1,1.065264456E-3,1.597896684E-3,1.491370238E-2
6.656173060E-1,2.663161140E-3,5.326322280E-4,1.651159860E-2
6.676185170E-1,1.065264456E-3,1.065264456E-3,1.757686399E-2
6.696196500E-1,4.261057824E-3,5.326322280E-4,1.917476021E-2
6.716207440E-1,2.663161140E-3,-2.130528912E-3,1.757686399E-2
6.736213300E-1,2.130528912E-3,-2.663161140E-3,1.917476021E-2
6.756222670E-1,2.663161140E-3,-2.130528912E-3,2.024002373E-2
6.776241810E-1,1.065264456E-3,-3.728425596E-3,2.130528912E-2
6.796260170E-1,1.065264456E-3,-3.728425596E-3,2.183792181E-2
6.816276580E-1,1.597896684E-3,-2.130528912E-3,2.343581803E-2
6.836282440E-1,2.130528912E-3,-3.195793368E-3,2.183792181E-2
6.856291810E-1,1.065264456E-3,-3.728425596E-3,2.290318534E-2
6.876301580E-1,2.663161140E-3,-5.326322280E-4,2.237055451E-2
6.896310950E-1,1.597896684E-3,-3.728425596E-3,2.290318534E-2
6.916320720E-1,-5.326322280E-4,-1.065264456E-3,2.237055451E-2
6.936331660E-1,1.597896684E-3,5.326322280E-4,2.396845073E-2
6.956341030E-1,0.000000000E0,-1.065264456E-3,2.396845073E-2
6.976354310E-1,2.130528912E-3,0.000000000E0,2.450108156E-2
6.996360560E-1,2.130528912E-3,2.130528912E-3,2.343581803E-2
7.016377360E-1,5.326322280E-4,2.663161140E-3,2.343581803E-2
7.036388690E-1,2.130528912E-3,2.130528912E-3,2.396845073E-2
7.056401970E-1,1.597896684E-3,5.326322280E-3,2.290318534E-2
7.076410560E-1,2.130528912E-3,3.728425596E-3,2.396845073E-2
7.096426580E-1,-1.597896684E-3,1.597896684E-3,2.237055451E-2
7.116437910E-1,2.130528912E-3,0.000000000E0,2.077265643E-2
7.136444160E-1,0.000000000E0,1.597896684E-3,2.237055451E-2
7.156452750E-1,1.065264456E-3,1.597896684E-3,2.077265643E-2
7.176453140E-1,2.130528912E-3,-1.065264456E-3,2.130528912E-2
7.196466030E-1,1.065264456E-3,-1.597896684E-3,1.970739290E-2
7.216480090E-1,5.326322280E-4,-2.663161140E-3,1.970739290E-2
7.236497280E-1,3.195793368E-3,-4.261057824E-3,2.024002373E-2
7.256509780E-1,2.663161140E-3,-2.663161140E-3,1.810949668E-2
7.276527360E-1,2.130528912E-3,-3.195793368E-3,1.704423130E-2
7.296535560E-1,3.728425596E-3,-6.391586736E-3,1.544633508E-2
7.316537120E-1,5.326322280E-4,-5.858954508E-3,1.384843793E-2
7.336543370E-1,1.597896684E-3,-2.130528912E-3,1.491370238E-2
7.356546890E-1,2.663161140E-3,-4.261057824E-3,1.171790902E-2
7.376555090E-1,1.597896684E-3,-4.261057824E-3,1.012001187E-2
7.396559000E-1,1.065264456E-3,-3.195793368E-3,9.054748341E-3
7.416556270E-1,5.326322280E-4,-1.597896684E-3,5.326322280E-3
7.436555870E-1,2.130528912E-3,-5.326322280E-4,6.924218964E-3
7.456553530E-1,3.195793368E-3,1.597896684E-3,5.326322280E-3
7.476557440E-1,2.130528912E-3,2.663161140E-3,2.663161140E-3
7.496557830E-1,1.597896684E-3,1.065264456E-3,3.195793368E-3
